Date,Exposed,Color,FoodLevel,ID,Stage,Length,Eggs,Worms,C_Eggs,C_Worms,Infected,Alive,Dead,Last_Alive
28,No,Green,11,20,,4.3,0,,0,,0,1,0,0
35,No,Green,11,20,,7,0,,0,,0,1,0,0
42,No,Green,11,20,,9.6,0,,0,,0,1,0,0
49,No,Green,11,20,,10.7,0,,0,,0,1,0,0
56,No,Green,11,20,,11.4,0,,0,,0,1,0,0
63,No,Green,11,20,,12.3,31,,31,,0,1,0,0
70,No,Green,11,20,,12.3,12,,43,,0,1,0,0
77,No,Green,11,20,,12.4,32,,75,,0,1,0,0
84,No,Green,11,20,,12.5,0,,75,,0,1,0,0
91,No,Green,11,20,,13.2,78,,153,,0,1,0,0
98,No,Green,11,20,,13.5,74,,227,,0,1,0,0
105,No,Green,11,20,,13.8,119,,346,,0,1,0,0
112,No,Green,11,20,,14.3,64,,410,,0,1,0,0
119,No,Green,11,20,,14.3,48,,458,,0,1,0,0
126,No,Green,11,20,,14.4,0,,458,,0,1,0,0
133,No,Green,11,20,,14.9,55,,513,,0,1,0,0
140,No,Green,11,20,,15.2,53,,566,,0,1,0,0
147,No,Green,11,20,,15.8,45,,611,,0,1,0,0
154,No,Green,11,20,,16.6,166,,777,,0,1,0,0
161,No,Green,11,20,,16.6,66,,843,,0,1,0,0
168,No,Green,11,20,,16.5,75,,918,,0,1,0,0
175,No,Green,11,20,,17.4,140,,1058,,0,1,0,0
182,No,Green,11,20,,17.5,60,,1118,,0,1,0,0
189,No,Green,11,20,,17.5,167,,1285,,0,1,0,0
196,No,Green,11,20,,17.5,104,,1389,,0,1,0,0
203,No,Green,11,20,,17.8,0,,1389,,0,1,0,0
210,No,Green,11,20,,17.8,0,,1389,,0,1,0,0
217,No,Green,11,20,,17.6,105,,1494,,0,1,0,0
224,No,Green,11,20,,18,60,,1554,,0,1,0,0
231,No,Green,11,20,,17.8,99,,1653,,0,1,0,0
238,No,Green,11,20,,17.8,36,,1689,,0,1,0,0
245,No,Green,11,20,,18.9,78,,1767,,0,1,0,1
28,No,Green,11,21,,4.7,0,,0,,0,1,0,0
35,No,Green,11,21,,4.8,0,,0,,0,1,0,0
42,No,Green,11,21,,7.6,0,,0,,0,1,0,0
49,No,Green,11,21,,9.3,0,,0,,0,1,0,0
56,No,Green,11,21,,10,0,,0,,0,1,0,0
63,No,Green,11,21,,11.3,0,,0,,0,1,0,0
70,No,Green,11,21,,11.6,0,,0,,0,1,0,0
77,No,Green,11,21,,12,0,,0,,0,1,0,0
84,No,Green,11,21,,12.5,0,,0,,0,1,0,0
91,No,Green,11,21,,13.7,5,,5,,0,1,0,0
98,No,Green,11,21,,14.6,55,,60,,0,1,0,0
105,No,Green,11,21,,14.7,49,,109,,0,1,0,0
112,No,Green,11,21,,15.2,0,,109,,0,1,0,0
119,No,Green,11,21,,15.2,0,,109,,0,1,0,0
126,No,Green,11,21,,14.6,32,,141,,0,1,0,0
133,No,Green,11,21,,15.4,104,,245,,0,1,0,0
140,No,Green,11,21,,15.6,43,,288,,0,1,0,0
147,No,Green,11,21,,15.3,0,,288,,0,1,0,0
154,No,Green,11,21,,16.6,66,,354,,0,1,0,0
161,No,Green,11,21,,16.6,0,,354,,0,1,0,0
168,No,Green,11,21,,16.3,179,,533,,0,1,0,0
175,No,Green,11,21,,16.7,188,,721,,0,1,0,0
182,No,Green,11,21,,17,124,,845,,0,1,0,0
189,No,Green,11,21,,17.1,164,,1009,,0,1,0,0
196,No,Green,11,21,,17.1,251,,1260,,0,1,0,0
203,No,Green,11,21,,17.6,50,,1310,,0,1,0,0
210,No,Green,11,21,,17,79,,1389,,0,1,0,0
217,No,Green,11,21,,17.6,66,,1455,,0,1,0,0
224,No,Green,11,21,,17.4,84,,1539,,0,1,0,0
231,No,Green,11,21,,17.6,61,,1600,,0,1,0,0
238,No,Green,11,21,,17.9,0,,1600,,0,1,0,0
245,No,Green,11,21,,17.3,11,,1611,,0,1,0,1
28,No,Red,16.5,17,,4.9,0,,0,,0,1,0,0
35,No,Red,16.5,17,,6.6,0,,0,,0,1,0,0
42,No,Red,16.5,17,,8.8,0,,0,,0,1,0,0
49,No,Red,16.5,17,,10.9,45,,45,,0,1,0,0
56,No,Red,16.5,17,,11.9,51,,96,,0,1,0,0
63,No,Red,16.5,17,,12.5,0,,96,,0,1,0,0
70,No,Red,16.5,17,,13.7,0,,96,,0,1,0,0
77,No,Red,16.5,17,,13.4,0,,96,,0,1,0,0
84,No,Red,16.5,17,,13.4,0,,96,,0,1,0,0
91,No,Red,16.5,17,,13.5,201,,297,,0,1,0,0
98,No,Red,16.5,17,,14,32,,329,,0,1,0,0
105,No,Red,16.5,17,,13.8,101,,430,,0,1,0,0
112,No,Red,16.5,17,,14.7,116,,546,,0,1,0,0
119,No,Red,16.5,17,,15,170,,716,,0,1,0,0
126,No,Red,16.5,17,,15.2,110,,826,,0,1,0,0
133,No,Red,16.5,17,,15.3,245,,1071,,0,1,0,0
140,No,Red,16.5,17,,15.4,260,,1331,,0,1,0,0
147,No,Red,16.5,17,,15.4,0,,1331,,0,1,0,0
154,No,Red,16.5,17,,16.1,137,,1468,,0,1,0,0
161,No,Red,16.5,17,,16.8,38,,1506,,0,1,0,0
168,No,Red,16.5,17,,17.3,67,,1573,,0,1,0,0
175,No,Red,16.5,17,,17.5,394,,1967,,0,1,0,0
182,No,Red,16.5,17,,17.4,288,,2255,,0,1,0,0
189,No,Red,16.5,17,,17.5,230,,2485,,0,1,0,0
196,No,Red,16.5,17,,18,261,,2746,,0,1,0,0
203,No,Red,16.5,17,,18,149,,2895,,0,1,0,0
210,No,Red,16.5,17,,18,356,,3251,,0,1,0,0
217,No,Red,16.5,17,,18.3,105,,3356,,0,1,0,0
224,No,Red,16.5,17,,18.3,259,,3615,,0,1,0,0
231,No,Red,16.5,17,,18.5,138,,3753,,0,1,0,0
238,No,Red,16.5,17,,19.4,99,,3852,,0,1,0,0
245,No,Red,16.5,17,,19,99,,3951,,0,1,0,1
28,No,Red,16.5,18,,4.7,0,,0,,0,1,0,0
35,No,Red,16.5,18,,5.6,0,,0,,0,1,0,0
42,No,Red,16.5,18,,8.2,0,,0,,0,1,0,0
49,No,Red,16.5,18,,10.7,0,,0,,0,1,0,0
56,No,Red,16.5,18,,11.8,0,,0,,0,1,0,0
63,No,Red,16.5,18,,12.9,0,,0,,0,1,0,0
70,No,Red,16.5,18,,13.2,45,,45,,0,1,0,0
77,No,Red,16.5,18,,13.8,45,,90,,0,1,0,0
84,No,Red,16.5,18,,14,147,,237,,0,1,0,0
91,No,Red,16.5,18,,14,0,,237,,0,1,0,0
98,No,Red,16.5,18,,15,0,,237,,0,1,0,0
105,No,Red,16.5,18,,15,10,,247,,0,1,0,0
112,No,Red,16.5,18,,16.2,0,,247,,0,1,0,0
119,No,Red,16.5,18,,16.4,0,,247,,0,1,0,0
126,No,Red,16.5,18,,16.7,0,,247,,0,1,0,0
133,No,Red,16.5,18,,16.6,0,,247,,0,1,0,0
140,No,Red,16.5,18,,16.8,48,,295,,0,1,0,0
147,No,Red,16.5,18,,17.6,45,,340,,0,1,0,0
154,No,Red,16.5,18,,17.7,46,,386,,0,1,0,0
161,No,Red,16.5,18,,17.8,79,,465,,0,1,0,0
168,No,Red,16.5,18,,18.2,97,,562,,0,1,0,0
175,No,Red,16.5,18,,18.8,153,,715,,0,1,0,0
182,No,Red,16.5,18,,19.3,122,,837,,0,1,0,0
189,No,Red,16.5,18,,19.4,277,,1114,,0,1,0,0
196,No,Red,16.5,18,,20.1,85,,1199,,0,1,0,0
203,No,Red,16.5,18,,20.2,222,,1421,,0,1,0,0
210,No,Red,16.5,18,,20.1,353,,1774,,0,1,0,0
217,No,Red,16.5,18,,19.8,251,,2025,,0,1,0,0
224,No,Red,16.5,18,,20.9,260,,2285,,0,1,0,0
231,No,Red,16.5,18,,20.6,247,,2532,,0,1,0,0
238,No,Red,16.5,18,,21.1,305,,2837,,0,1,0,0
245,No,Red,16.5,18,,20.8,290,,3127,,0,1,0,1
28,No,Red,16.5,19,,4.3,0,,0,,0,1,0,0
35,No,Red,16.5,19,,4.3,0,,0,,0,1,0,0
42,No,Red,16.5,19,,5.1,0,,0,,0,1,0,0
49,No,Red,16.5,19,,8,0,,0,,0,1,0,0
56,No,Red,16.5,19,,9.8,0,,0,,0,1,0,0
63,No,Red,16.5,19,,10.5,16,,16,,0,1,0,0
70,No,Red,16.5,19,,11.2,14,,30,,0,1,0,0
77,No,Red,16.5,19,,12.3,0,,30,,0,1,0,0
84,No,Red,16.5,19,,12.6,76,,106,,0,1,0,0
91,No,Red,16.5,19,,12.8,86,,192,,0,1,0,0
98,No,Red,16.5,19,,13.1,26,,218,,0,1,0,0
105,No,Red,16.5,19,,13.1,25,,243,,0,1,0,0
112,No,Red,16.5,19,,14.8,73,,316,,0,1,0,0
119,No,Red,16.5,19,,14.8,232,,548,,0,1,0,0
126,No,Red,16.5,19,,15.3,210,,758,,0,1,0,0
133,No,Red,16.5,19,,15.2,74,,832,,0,1,0,0
140,No,Red,16.5,19,,15.9,119,,951,,0,1,0,0
147,No,Red,16.5,19,,15.9,88,,1039,,0,1,0,0
154,No,Red,16.5,19,,16.6,222,,1261,,0,1,0,0
161,No,Red,16.5,19,,16.7,238,,1499,,0,1,0,0
168,No,Red,16.5,19,,17,163,,1662,,0,1,0,0
175,No,Red,16.5,19,,17.2,166,,1828,,0,1,0,0
182,No,Red,16.5,19,,17,93,,1921,,0,1,0,0
189,No,Red,16.5,19,,17.7,270,,2191,,0,1,0,0
196,No,Red,16.5,19,,17.4,157,,2348,,0,1,0,0
203,No,Red,16.5,19,,18.2,165,,2513,,0,1,0,0
210,No,Red,16.5,19,,17.5,195,,2708,,0,1,0,0
217,No,Red,16.5,19,,17.9,152,,2860,,0,1,0,0
224,No,Red,16.5,19,,18.3,145,,3005,,0,1,0,0
231,No,Red,16.5,19,,18.5,182,,3187,,0,1,0,0
238,No,Red,16.5,19,,19.3,193,,3380,,0,1,0,0
245,No,Red,16.5,19,,19.1,282,,3662,,0,1,0,1
28,No,Red,16.5,20,,5.2,0,,0,,0,1,0,0
35,No,Red,16.5,20,,5.2,0,,0,,0,1,0,0
42,No,Red,16.5,20,,6.4,0,,0,,0,1,0,0
49,No,Red,16.5,20,,7,0,,0,,0,1,0,0
56,No,Red,16.5,20,,8.3,27,,27,,0,1,0,0
63,No,Red,16.5,20,,10.5,72,,99,,0,1,0,0
70,No,Red,16.5,20,,11.1,32,,131,,0,1,0,0
77,No,Red,16.5,20,,11.8,56,,187,,0,1,0,0
84,No,Red,16.5,20,,13,104,,291,,0,1,0,0
91,No,Red,16.5,20,,13.8,101,,392,,0,1,0,0
98,No,Red,16.5,20,,14.3,82,,474,,0,1,0,0
105,No,Red,16.5,20,,14.3,0,,474,,0,1,0,0
112,No,Red,16.5,20,,15.2,132,,606,,0,1,0,0
119,No,Red,16.5,20,,15.1,173,,779,,0,1,0,0
126,No,Red,16.5,20,,15.6,207,,986,,0,1,0,0
133,No,Red,16.5,20,,15.7,41,,1027,,0,1,0,0
140,No,Red,16.5,20,,16,128,,1155,,0,1,0,0
147,No,Red,16.5,20,,17.6,4,,1159,,0,1,0,0
154,No,Red,16.5,20,,16.4,104,,1263,,0,1,0,0
161,No,Red,16.5,20,,16.9,18,,1281,,0,1,0,0
168,No,Red,16.5,20,,17.3,358,,1639,,0,1,0,0
175,No,Red,16.5,20,,17.3,248,,1887,,0,1,0,0
182,No,Red,16.5,20,,17.4,196,,2083,,0,1,0,0
189,No,Red,16.5,20,,17.5,270,,2353,,0,1,0,0
196,No,Red,16.5,20,,18.4,217,,2570,,0,1,0,0
203,No,Red,16.5,20,,18.3,101,,2671,,0,1,0,0
210,No,Red,16.5,20,,18.4,232,,2903,,0,1,0,0
217,No,Red,16.5,20,,18.7,234,,3137,,0,1,0,0
224,No,Red,16.5,20,,18.6,201,,3338,,0,1,0,0
231,No,Red,16.5,20,,18.6,188,,3526,,0,1,0,0
238,No,Red,16.5,20,,19.2,144,,3670,,0,1,0,0
245,No,Red,16.5,20,,18.9,204,,3874,,0,1,0,1
28,No,Red,16.5,21,,4.2,0,,0,,0,1,0,0
35,No,Red,16.5,21,,4.5,0,,0,,0,1,0,0
42,No,Red,16.5,21,,6.7,0,,0,,0,1,0,0
49,No,Red,16.5,21,,8.8,0,,0,,0,1,0,0
56,No,Red,16.5,21,,9.8,0,,0,,0,1,0,0
63,No,Red,16.5,21,,11,0,,0,,0,1,0,0
70,No,Red,16.5,21,,11.1,0,,0,,0,1,0,0
77,No,Red,16.5,21,,11.5,0,,0,,0,1,0,0
84,No,Red,16.5,21,,11.8,0,,0,,0,1,0,0
91,No,Red,16.5,21,,12.5,18,,18,,0,1,0,0
98,No,Red,16.5,21,,13,30,,48,,0,1,0,0
105,No,Red,16.5,21,,13.1,37,,85,,0,1,0,0
112,No,Red,16.5,21,,14.3,29,,114,,0,1,0,0
119,No,Red,16.5,21,,14.3,0,,114,,0,1,0,0
126,No,Red,16.5,21,,15.1,0,,114,,0,1,0,0
133,No,Red,16.5,21,,14.9,36,,150,,0,1,0,0
140,No,Red,16.5,21,,14.8,158,,308,,0,1,0,0
147,No,Red,16.5,21,,15.8,129,,437,,0,1,0,0
154,No,Red,16.5,21,,16.6,106,,543,,0,1,0,0
161,No,Red,16.5,21,,16.7,0,,543,,0,1,0,0
168,No,Red,16.5,21,,16.9,66,,609,,0,1,0,0
175,No,Red,16.5,21,,17.4,63,,672,,0,1,0,0
182,No,Red,16.5,21,,18.2,76,,748,,0,1,0,0
189,No,Red,16.5,21,,18.2,158,,906,,0,1,0,0
196,No,Red,16.5,21,,18.7,323,,1229,,0,1,0,0
203,No,Red,16.5,21,,18.8,350,,1579,,0,1,0,0
210,No,Red,16.5,21,,19,372,,1951,,0,1,0,0
217,No,Red,16.5,21,,18.6,397,,2348,,0,1,0,0
224,No,Red,16.5,21,,19.3,289,,2637,,0,1,0,0
231,No,Red,16.5,21,,19,233,,2870,,0,1,0,0
238,No,Red,16.5,21,,19.6,231,,3101,,0,1,0,0
245,No,Red,16.5,21,,19.2,218,,3319,,0,1,0,1
